Table Name,Function Name,Time,R/W,data1,data2,data3,data4,data5
activeClientSessions,UpdateActiveSession,64.296,W,uuid,clientSessionId,,,
sessionSaveData,DeleteSessionSaveData,64.298,W,sessionSaveData,,,,
sessions,FetchUUIDFromToken,65.293,R,uuid,,,,
accounts,FetchTrainerIds,65.859,R,trainerID,secretID,,,
accountStats,RetrievePlaytime,65.859,R,playtime,,,,
sessionSaveData,ReadSessionSaveData,65.860,R,data,,,,
accounts,UpdateAccountLastActivity,65.861,W,lastActivity,,,,
sessionSaveData,StoreSessionSaveData,65.866,W,uuid,slot,data,timeStamp,
accounts,UpdateAccountLastActivity,65.866,W,lastActivity,,,,
accountStats,UpdateAccountStats,65.868,W,stats,,,,
systemSaveData,StoreSystemSaveData,65.873,W,uuid,data,timeStamp,,
accounts,FetchPlayerCount,70.437,R,lastActivity,,,,
accounts,FetchBattleCount,70.446,R,banned,,,,
accountStats,FetchBattleCount,70.446,R,battleCount,,,,
accounts,FetchClassicSessionCount,70.455,R,classicSessionPlayedCount,,,,
accountStats,FetchClassicSessionCount,70.455,R,classicSessionPlayedCount,,,,
sessions,FetchUUIDFromToken,96.805,R,uuid,,,,
accounts,FetchPlayerCount,100.439,R,lastActivity,,,,
accounts,FetchBattleCount,100.448,R,banned,,,,
accountStats,FetchBattleCount,100.448,R,battleCount,,,,
accounts,FetchClassicSessionCount,100.456,R,classicSessionPlayedCount,,,,
accountStats,FetchClassicSessionCount,100.456,R,classicSessionPlayedCount,,,,
sessions,FetchUUIDFromToken,124.283,R,uuid,,,,
accounts,FetchPlayerCount,130.440,R,lastActivity,,,,
accounts,FetchBattleCount,130.449,R,banned,,,,
accountStats,FetchBattleCount,130.449,R,battleCount,,,,
accounts,FetchClassicSessionCount,130.458,R,classicSessionPlayedCount,,,,
accountStats,FetchClassicSessionCount,130.458,R,classicSessionPlayedCount,,,,
accounts,FetchPlayerCount,160.465,R,lastActivity,,,,
accounts,FetchBattleCount,160.474,R,banned,,,,
accountStats,FetchBattleCount,160.474,R,battleCount,,,,
accounts,FetchClassicSessionCount,160.483,R,classicSessionPlayedCount,,,,
accountStats,FetchClassicSessionCount,160.483,R,classicSessionPlayedCount,,,,
sessions,FetchUUIDFromToken,174.275,R,uuid,,,,
accounts,FetchPlayerCount,190.437,R,lastActivity,,,,
accounts,FetchBattleCount,190.446,R,banned,,,,
accountStats,FetchBattleCount,190.446,R,battleCount,,,,
accounts,FetchClassicSessionCount,190.455,R,classicSessionPlayedCount,,,,
accountStats,FetchClassicSessionCount,190.455,R,classicSessionPlayedCount,,,,
sessions,FetchUUIDFromToken,206.972,R,uuid,,,,
accounts,FetchPlayerCount,220.450,R,lastActivity,,,,
accounts,FetchBattleCount,220.459,R,banned,,,,
accountStats,FetchBattleCount,220.459,R,battleCount,,,,
accounts,FetchClassicSessionCount,220.467,R,classicSessionPlayedCount,,,,
accountStats,FetchClassicSessionCount,220.467,R,classicSessionPlayedCount,,,,
sessions,FetchUUIDFromToken,249.934,R,uuid,,,,
accounts,FetchTrainerIds,249.977,R,trainerID,secretID,,,
accountStats,RetrievePlaytime,249.978,R,playtime,,,,
sessionSaveData,ReadSessionSaveData,249.979,R,data,,,,
accounts,UpdateAccountLastActivity,249.981,W,lastActivity,,,,
sessionSaveData,StoreSessionSaveData,249.989,W,uuid,slot,data,timeStamp,
accounts,UpdateAccountLastActivity,249.990,W,lastActivity,,,,
accountStats,UpdateAccountStats,249.991,W,stats,,,,
systemSaveData,StoreSystemSaveData,250.000,W,uuid,data,timeStamp,,
accounts,FetchPlayerCount,250.437,R,lastActivity,,,,
accounts,FetchBattleCount,250.445,R,banned,,,,
accountStats,FetchBattleCount,250.445,R,battleCount,,,,
accounts,FetchClassicSessionCount,250.455,R,classicSessionPlayedCount,,,,
accountStats,FetchClassicSessionCount,250.455,R,classicSessionPlayedCount,,,,
sessions,FetchUUIDFromToken,258.040,R,uuid,,,,
accounts,FetchTrainerIds,258.083,R,trainerID,secretID,,,
accountStats,RetrievePlaytime,258.083,R,playtime,,,,
sessionSaveData,ReadSessionSaveData,258.084,R,data,,,,
accounts,UpdateAccountLastActivity,258.086,W,lastActivity,,,,
sessionSaveData,StoreSessionSaveData,258.089,W,uuid,slot,data,timeStamp,
accounts,UpdateAccountLastActivity,258.090,W,lastActivity,,,,
accountStats,UpdateAccountStats,258.091,W,stats,,,,
systemSaveData,StoreSystemSaveData,258.103,W,uuid,data,timeStamp,,
sessions,FetchUUIDFromToken,259.902,R,uuid,,,,
accounts,FetchUsernameFromUUID,259.902,R,userName,,,,
accounts,FetchDiscordIdByUsername,259.903,R,discordId,,,,
accounts,FetchGoogleIdByUsername,259.903,R,googleId,,,,
sessionSaveData,GetLatestSessionSaveDataSlot,259.904,R,slot,,,,
sessions,FetchUUIDFromToken,260.261,R,uuid,,,,
systemSaveData,ReadSystemSaveData,260.262,R,data,,,,
sessions,FetchUUIDFromToken,261.240,R,uuid,,,,
activeClientSessions,UpdateActiveSession,261.241,W,uuid,clientSessionId,,,
sessionSaveData,ReadSessionSaveData,261.241,R,data,,,,
sessions,RemoveSessionFromToken,263.226,W,token,,,,
